LipidMolec,ClassKey,FAKey,CalcMass,BaseRt,TotalGrade,TotalSmpIDRate(%),MeanArea[s1],MeanArea[s2],MeanArea[s3],MeanArea[s4],MeanArea[s5],MeanArea[s6],MeanArea[s7],MeanArea[s8],MeanArea[s9],MeanArea[s10],MeanArea[s11],MeanArea[s12]
TG(50:3_18:2),TG,(50:3_18:2),1076.9711,50.0865,B,15.38,168000,131000,60200,474000,12800,10700,20400,2750,940000,939821.8182,1217614,939955.4545
TG(50:3_18:2),TG,(50:3_18:2),1076.9711,50.1573,B,23.08,203000,131000,85700,245000,19700,10700,20400,2750,1052727.273,1052549.091,1397614,1052682.727
TG(50:3_18:3),TG,(50:3_18:3),1074.9554,51.4799,C,30.77,75100,86300,159000,104000,1150,,4610,944,142181.8182,142003.6364,198341.2727,142137.2727
TG(50:3_18:3),TG,(50:3_18:3),1074.9554,52.0121,C,7.69,15900,39200,35100,42300,3.41E-06,,0.000439,2.46E-06,41818.18182,41640,63977.63636,41773.63636
TG(50:4_18:2),TG,(50:4_18:2),1074.9554,51.26,C,7.69,7490,16200,10400,14800,0.127,,3.05,0.0948,23454.54545,23276.36364,24777.63636,23410
TG(51:1_18:1),TG,(51:1_18:1),1097.0337,55.4749,C,7.69,1750,6910,11200,10800,1.49,0,,0,16436.36364,16258.18182,31014,16391.81818
TG(51:1_18:1),TG,(51:1_18:1),1097.0337,55.6003,C,7.69,20800,44400,52000,63000,1050,0,,0,117636.3636,117458.1818,154886.7273,117591.8182
TG(51:1_18:1),TG,(51:1_18:1),1097.0337,55.7041,C,7.69,19000,34600,51200,50200,1050,0,,0,86000,85821.81818,114523.0909,85955.45455
TG(51:1_18:2),TG,(51:1_18:2),1095.018,54.3152,B,15.38,52400,75500,137000,119000,0,910,3790,,229090.9091,228912.7273,260523.0909,229046.3636
TG(51:2_18:1),TG,(51:2_18:1),1095.018,53.683,B,7.69,10700,1790,25400,20800,0,1.02,0.00575,,28909.09091,28730.90909,29141.27273,28864.54545
TG(51:2_18:1),TG,(51:2_18:1),1095.018,53.8056,B,15.38,60800,91600,135000,146000,0,724,824,,247272.7273,247094.5455,329068.5455,247228.1818
TG(51:2_18:1),TG,(51:2_18:1),1095.018,53.8609,B,23.08,60800,91600,135000,146000,0,724,824,,247272.7273,247094.5455,329068.5455,247228.1818
TG(51:2_18:1),TG,(51:2_18:1),1095.018,54.2525,B,7.69,60800,88000,135000,119000,0,910,3790,,229090.9091,228912.7273,223977.6364,229046.3636
TG(51:2_18:2),TG,(51:2_18:2),1093.0024,52.3816,B,15.38,37500,128000,214000,44200,891,,3550,21.9,289090.9091,288912.7273,405977.6364,289046.3636
TG(51:2_20:1),TG,(51:2_20:1),1123.0493,55.6099,B,7.69,13800,19800,45100,47500,,0,1050,0,31090.90909,30912.72727,65795.81818,31046.36364
TG(51:3_18:1),TG,(51:3_18:1),1093.0024,52.1358,B,15.38,85100,40000,160000,112000,1000,,5120,21.9,223636.3636,223458.1818,213068.5455,223591.8182
TG(51:3_18:1),TG,(51:3_18:1),1093.0024,52.1927,B,30.77,186000,188000,442000,350000,7470,,11000,1040,750909.0909,750730.9091,1017614,750864.5455
TG(51:3_18:1),TG,(51:3_18:1),1093.0024,52.2814,B,15.38,186000,168000,442000,269000,7470,,11000,1040,647272.7273,647094.5455,973977.6364,647228.1818
TG(51:3_18:2),TG,(51:3_18:2),1090.9867,50.6423,B,15.38,12300,28900,20500,19300,31.4,19.1,9.73,,90000,89821.81818,117632.1818,89955.45455
TG(51:3_18:2),TG,(51:3_18:2),1090.9867,50.7918,B,23.08,124000,214000,249000,229000,4210,1880,17400,,618181.8182,618003.6364,816159.4545,618137.2727
TG(51:3_18:2),TG,(51:3_18:2),1090.9867,50.8604,B,23.08,124000,214000,160000,251000,4180,1870,15100,,618181.8182,618003.6364,753977.6364,618137.2727
TG(51:3_18:2),TG,(51:3_18:2),1090.9867,50.9737,B,7.69,3300,53900,75300,92200,1260,20.1,5320,,227272.7273,227094.5455,320414,227228.1818
TG(51:3_18:2),TG,(51:3_18:2),1090.9867,51.0817,B,7.69,11100,4520,37300,36900,25.7,1.49,2240,,22545.45455,22367.27273,8723.090909,22500.90909
TG(51:3_18:3),TG,(51:3_18:3),1088.9711,49.6873,B,7.69,4570,14800,22600,25100,,,,,54909.09091,54730.90909,78650.36364,54864.54545
TG(51:4_16:0),TG,(51:4_16:0),1064.9711,51.1906,B,7.69,29500,38400,64700,44900,0,,1070,,146000,145821.8182,198886.7273,145955.4545
TG(52:1_18:1),TG,(52:1_18:1),1111.0493,56.649,C,7.69,7790,19600,16100,29100,1.26,1.69,1340,0,11545.45455,11367.27273,19650.36364,11500.90909
TG(52:2_18:0),TG,(52:2_18:0),1111.0493,56.2903,B,15.38,9010,38800,27500,361000,16.9,22.4,1290,0,414545.4545,414367.2727,448468.5455,414500.9091
TG(52:2_18:0),TG,(52:2_18:0),1111.0493,56.5386,B,23.08,25600,46000,52400,80200,776,1030,1400,0,81090.90909,80912.72727,116777.6364,81046.36364
TG(52:2_18:1),TG,(52:2_18:1),1109.0337,54.7618,B,30.77,165000,275000,366000,384000,4300,3130,15000,0,785454.5455,785276.3636,984523.0909,785410
TG(52:2_18:1),TG,(52:2_18:1),1109.0337,54.8174,B,23.08,165000,275000,366000,384000,4300,3130,15000,0,785454.5455,785276.3636,984523.0909,785410
TG(52:2_18:1),TG,(52:2_18:1),1109.0337,55.1498,B,7.69,95600,190000,267000,236000,999,3900,2590,0,463636.3636,463458.1818,485432.1818,463591.8182
TG(52:2_18:1),TG,(52:2_18:1),1109.0337,55.2737,B,15.38,95600,195000,267000,236000,999,3880,42.7,0,523636.3636,523458.1818,564523.0909,523591.8182
TG(52:2_18:3),TG,(52:2_18:3),1105.0024,51.9979,B,7.69,60200,213000,294000,283000,11600,7090,8260,1940,765454.5455,765276.3636,662486.7273,765410
TG(52:2_20:5),TG,(52:2_20:5),1129.0024,53.1348,C,23.08,49200,163000,250000,157000,1830,,4740,,314545.4545,314367.2727,415068.5455,314500.9091
TG(52:3_16:0),TG,(52:3_16:0),1081.0024,53.8473,B,7.69,92000,173000,209000,397000,3830,1040,10800,19.8,501818.1818,501640,647795.8182,501773.6364
TG(52:3_16:1),TG,(52:3_16:1),1078.9867,51.4087,A,46.15,114000,162000,275000,269000,,,0,,252727.2727,252549.0909,352886.7273,252682.7273
TG(52:3_18:0),TG,(52:3_18:0),1109.0337,55.3583,B,15.38,95600,202000,267000,236000,964,3880,42.7,0,59272.72727,59094.54545,100159.4545,59228.18182
TG(52:3_18:1),TG,(52:3_18:1),1107.018,53.23,B,38.46,449000,569000,1120000,634000,42800,13200,62100,8180,1420000,1419821.818,2176341.273,1419955.455
TG(52:3_18:1),TG,(52:3_18:1),1107.018,53.2708,B,30.77,449000,562000,1120000,1110000,42800,13200,62100,8180,1890909.091,1890730.909,2647250.364,1890864.545
TG(52:3_18:1),TG,(52:3_18:1),1107.018,53.3321,B,15.38,449000,562000,1120000,1110000,42800,13200,62100,8180,1963636.364,1963458.182,2719977.636,1963591.818
TG(52:3_18:1),TG,(52:3_18:1),1107.018,53.4166,B,15.38,248000,404000,528000,351000,25200,2630,34800,1730,541818.1818,541640,645795.8182,541773.6364
TG(52:3_18:1),TG,(52:3_18:1),1107.018,53.5451,B,7.69,85700,136000,136000,393000,12400,4620,29200,1730,75090.90909,74912.72727,355795.8182,75046.36364
TG(52:3_18:2),TG,(52:3_18:2),1105.0024,51.7685,B,38.46,263000,603000,294000,315000,49500,33000,54600,10000,1750909.091,1750730.909,1905432.182,1750864.545
TG(52:3_18:2),TG,(52:3_18:2),1105.0024,51.7873,B,61.54,216000,603000,372000,315000,37900,25900,54600,10000,1750909.091,1750730.909,1905432.182,1750864.545
TG(52:3_18:2),TG,(52:3_18:2),1105.0024,51.8477,A,38.46,56500,104000,90800,171000,1720,2500,12200,,245454.5455,245276.3636,329977.6364,245410
TG(52:3_20:1),TG,(52:3_20:1),1135.0493,54.8097,B,7.69,52600,30600,140000,151000,2700,958,8430,,289090.9091,288912.7273,472450.3636,289046.3636
TG(52:3_20:2),TG,(52:3_20:2),1133.0337,53.3173,C,7.69,5440,3640,16200,5330,26.7,1.56,38.3,0.0824,14781.81818,14603.63636,24014,14737.27273
TG(52:6_18:1),TG,(52:6_18:1),1100.9711,51.1043,C,15.38,70400,165000,107000,269000,,,,,289090.9091,288912.7273,342159.4545,289046.3636
TG(52:6_18:1),TG,(52:6_18:1),1100.9711,51.1533,C,23.08,123000,165000,107000,269000,,,,,289090.9091,288912.7273,255250.3636,289046.3636
TG(52:6_18:1),TG,(52:6_18:1),1100.9711,51.2202,C,30.77,123000,165000,107000,269000,,,,,289090.9091,288912.7273,389250.3636,289046.3636
TG(52:6_18:1),TG,(52:6_18:1),1100.9711,51.3122,C,15.38,74100,165000,107000,269000,,,,,289090.9091,288912.7273,255250.3636,289046.3636
TG(53:1_18:2),TG,(53:1_18:2),1123.0493,56.073,B,7.69,6750,22800,29500,40400,,0,0.107,0,60909.09091,60730.90909,83432.18182,60864.54545
TG(53:2_18:0),TG,(53:2_18:0),1125.065,57.3787,C,7.69,1910,6040,15900,10300,,0.00755,,0,19636.36364,19458.18182,38886.72727,19591.81818
TG(53:2_18:1),TG,(53:2_18:1),1123.0493,55.7037,B,15.38,13800,19800,45100,47500,,0,1050,0,31090.90909,30912.72727,65795.81818,31046.36364
TG(53:2_18:1),TG,(53:2_18:1),1123.0493,56.1477,C,7.69,6750,22800,29500,34700,,0,0.00771,0,81090.90909,80912.72727,114595.8182,81046.36364
TG(53:2_18:2),TG,(53:2_18:2),1121.0337,54.1027,C,7.69,3010,12600,35800,11600,1.93,,17.9,1.52,87818.18182,87640,112159.4545,87773.63636
TG(53:3_18:1),TG,(53:3_18:1),1121.0337,54.1853,A,15.38,13400,8690,221000,28800,27.1,,821,21.6,6236.363636,6058.181818,197359.4545,6191.818182
TG(53:3_18:1),TG,(53:3_18:1),1121.0337,54.2458,B,15.38,45000,55800,110000,110000,1240,,2080,1130,321818.1818,321640,400523.0909,321773.6364
TG(53:3_18:1),TG,(53:3_18:1),1121.0337,54.331,B,15.38,42000,55800,73700,69400,1240,,2070,1120,69818.18182,69640,156704.9091,69773.63636
TG(53:3_18:2),TG,(53:3_18:2),1119.018,52.6521,B,15.38,33700,73600,71100,105000,,1170,5210,,162545.4545,162367.2727,209795.8182,162500.9091
TG(53:3_20:1),TG,(53:3_20:1),1149.065,55.8517,C,7.69,23.4,39.6,7610,10200,,0,,,10927.27273,10749.09091,13777.63636,10882.72727
TG(53:4_18:1),TG,(53:4_18:1),1119.018,52.795,B,7.69,26100,38800,26200,51600,,1140,3180,,55454.54545,55276.36364,106523.0909,55410
TG(53:6_18:1),TG,(53:6_18:1),1114.9867,52.1862,C,23.08,21900,45800,68600,97300,,,993,,69454.54545,69276.36364,109577.6364,69410
TG(54:1_18:2),TG,(54:1_18:2),1137.065,56.2954,C,7.69,6940,10600,25800,32800,892,,15.5,19.1,35090.90909,34912.72727,40432.18182,35046.36364
TG(54:2_18:0),TG,(54:2_18:0),1139.0806,57.9157,B,7.69,3120,11200,24300,28700,,1090,923,,33272.72727,33094.54545,49814,33228.18182
TG(54:2_18:1),TG,(54:2_18:1),1137.065,56.209,C,7.69,1940,3410,16100,10500,19.7,,1.08,1.41,2745.454545,2567.272727,16868.54545,2700.909091
TG(54:2_18:1),TG,(54:2_18:1),1137.065,56.4262,B,30.77,37600,69300,105000,121000,2320,,2250,992,198181.8182,198003.6364,263614,198137.2727
TG(54:3_16:0),TG,(54:3_16:0),1109.0337,55.2151,B,7.69,95600,200000,267000,236000,999,3900,2590,0,463636.3636,463458.1818,622523.0909,463591.8182
TG(54:3_16:0),TG,(54:3_16:0),1109.0337,55.8021,C,7.69,20600,55200,37200,94000,2.80E-06,0.00482,2.59E-08,0,187272.7273,187094.5455,237977.6364,187228.1818
TG(54:3_18:1),TG,(54:3_18:1),1135.0493,55.115,B,7.69,81300,115000,140000,196000,2730,2160,8430,,383636.3636,383458.1818,547614,383591.8182
TG(54:3_18:1),TG,(54:3_18:1),1135.0493,55.2164,B,38.46,100000,136000,262000,282000,3690,2190,10200,,93818.18182,93640,301795.8182,93773.63636
TG(54:3_18:1),TG,(54:3_18:1),1135.0493,55.2501,A,15.38,14300,25800,38900,44100,,,,,58181.81818,58003.63636,74977.63636,58137.27273
TG(54:3_18:2),TG,(54:3_18:2),1133.0337,53.4769,B,15.38,56100,130000,157000,151000,8810,6630,32300,781,137818.1818,137640,186341.2727,137773.6364
TG(54:3_18:2),TG,(54:3_18:2),1133.0337,53.5898,B,15.38,46400,130000,140000,139000,8780,6610,29500,781,374545.4545,374367.2727,491250.3636,374500.9091
TG(54:3_18:2),TG,(54:3_18:2),1133.0337,53.6725,B,30.77,46400,89200,140000,100000,7720,5620,23700,781,236363.6364,236185.4545,254704.9091,236319.0909
TG(54:4_18:1),TG,(54:4_18:1),1133.0337,53.8725,C,7.69,5350,21000,17900,21700,1090,1010,3680,1.11,12563.63636,12385.45455,18704.90909,12519.09091
TG(54:6_18:1),TG,(54:6_18:1),1129.0024,53.0559,C,15.38,77800,107000,207000,70100,1830,,4720,,314545.4545,314367.2727,455614,314500.9091
TG(55:2_18:2),TG,(55:2_18:2),1149.065,55.9903,B,7.69,1160,8790,12200,13400,,0,,,35090.90909,34912.72727,37759.45455,35046.36364
TG(55:2_18:2),TG,(55:2_18:2),1149.065,56.219,B,7.69,23.6,945,9970,4510,,0,,,10527.27273,10349.09091,17414,10482.72727
TG(55:3_18:1),TG,(55:3_18:1),1149.065,56.0844,B,7.69,1160,8750,14400,17900,,0,,,13509.09091,13330.90909,22504.90909,13464.54545
TG(55:6_18:1),TG,(55:6_18:1),1143.018,54.3094,C,7.69,,9100,29700,21000,0,,,0,41818.18182,41640,49941.27273,41773.63636
TG(56:3_16:0),TG,(56:3_16:0),1137.065,56.5867,B,7.69,12300,18000,1650,6340,30.6,,1.77,1.33,27090.90909,26912.72727,30195.81818,27046.36364
TG(56:3_16:0),TG,(56:3_16:0),1137.065,56.8319,B,7.69,25500,33700,86200,80700,30.6,,24.8,18.6,126545.4545,126367.2727,166704.9091,126500.9091
TG(56:3_18:2),TG,(56:3_18:2),1161.065,55.5079,B,7.69,2400,15400,16000,20800,,,,,52909.09091,52730.90909,74232.18182,52864.54545
TG(56:3_29:3),TG,(56:3_29:3),1313.2215,51.4942,C,30.77,96700,116000,117000,125000,1300000,1350000,1470000,831000,3745454.545,3745276.364,5230886.727,3745410
TG(56:6_16:0),TG,(56:6_16:0),1131.018,55.2801,C,7.69,14100,34900,55500,56100,,,,,56181.81818,56003.63636,65614,56137.27273
TG(56:6_18:1),TG,(56:6_18:1),1157.0337,54.9735,C,7.69,13300,28600,43200,45500,,,,,77636.36364,77458.18182,89686.72727,77591.81818
TG(56:6_18:1),TG,(56:6_18:1),1157.0337,55.1085,C,7.69,11800,29600,43200,28100,,,,,32363.63636,32185.45455,38414,32319.09091
TG(58:2_17:2),TG,(58:2_17:2),1177.0963,47.797,C,7.69,2190,18400,21300,20500,82900,81400,143000,7180,24000,23821.81818,160341.2727,23955.45455
TG(6:0_14:0_14:0),TG,(6:0_14:0_14:0),610.5172,27.5335,C,7.69,52300,2920,89800,5770,19.5,3310,1070,1260,216363.6364,216185.4545,277977.6364,216319.0909
TG(6:0_14:0_16:0),TG,(6:0_14:0_16:0),638.5485,33.7255,A,15.38,221000,243000,227000,327000,11400,14500,12300,11000,320000,319821.8182,501795.8182,319955.4545
TG(6:0_14:0_16:0),TG,(6:0_14:0_16:0),638.5485,33.8265,A,15.38,221000,243000,227000,327000,13100,13800,12300,13800,320000,319821.8182,489250.3636,319955.4545
TG(6:0_14:0_16:0),TG,(6:0_14:0_16:0),638.5485,34.0564,A,38.46,155000,209000,190000,246000,14900,12600,12900,15000,721818.1818,721640,985795.8182,721773.6364
TG(6:0_14:0_16:0),TG,(6:0_14:0_16:0),638.5485,34.0906,A,30.77,142000,31700,104000,143000,11100,8380,6730,8410,232727.2727,232549.0909,306704.9091,232682.7273
TG(6:0_14:0_16:0),TG,(6:0_14:0_16:0),638.5485,34.3656,A,15.38,99600,118000,106000,84500,10700,13300,10200,11400,167818.1818,167640,298159.4545,167773.6364
TG(6:0_14:0_16:1),TG,(6:0_14:0_16:1),636.5329,29.0331,A,15.38,87000,68300,46700,93600,758,2770,2080,1530,270909.0909,270730.9091,360523.0909,270864.5455
TG(6:0_14:0_18:1),TG,(6:0_14:0_18:1),664.5642,33.8726,A,7.69,323,51300,59500,101000,1.88E-06,8.81,0.0373,0.463,21818.18182,21640,28377.63636,21773.63636
TG(6:0_14:0_18:1),TG,(6:0_14:0_18:1),664.5642,34.018,A,23.08,308000,82900,20600,335000,967,755,975,10,23090.90909,22912.72727,23050.90909,23046.36364
TG(6:0_14:0_18:1),TG,(6:0_14:0_18:1),664.5642,34.3712,A,23.08,354000,493000,460000,607000,16100,8830,12100,5560,2581818.182,2581640,3469068.545,2581773.636
TG(6:0_14:0_18:2),TG,(6:0_14:0_18:2),662.5485,29.3818,A,38.46,142000,108000,99000,150000,8.14,0.0317,6.53,0.408,587272.7273,587094.5455,721432.1818,587228.1818
TG(6:0_15:0_16:0),TG,(6:0_15:0_16:0),652.5642,35.4697,A,30.77,673000,1030000,669000,906000,25100,19600,35400,13300,978181.8182,978003.6364,985432.1818,978137.2727
TG(6:0_15:0_18:2),TG,(6:0_15:0_18:2),676.5642,31.0643,A,7.69,92400,125000,77200,118000,342,0,1070,0,69818.18182,69640,71614,69773.63636
TG(6:0_16:0_16:0),TG,(6:0_16:0_16:0),666.5798,36.0422,A,61.54,2200000,2440000,2190000,3190000,59400,41400,84800,63100,2290909.091,2290730.909,2965432.182,2290864.545
TG(6:0_16:0_16:1),TG,(6:0_16:0_16:1),664.5642,33.9764,A,23.08,585000,436000,360000,459000,1650,2230,1100,1800,543636.3636,543458.1818,727250.3636,543591.8182
TG(6:0_16:0_16:1),TG,(6:0_16:0_16:1),664.5642,34.1124,A,30.77,924000,698000,460000,1000000,9640,5970,12400,5560,183636.3636,183458.1818,1058159.455,183591.8182
TG(6:0_16:0_16:1),TG,(6:0_16:0_16:1),664.5642,34.1656,A,23.08,924000,698000,460000,1000000,9640,3130,9620,2140,183636.3636,183458.1818,1070886.727,183591.8182
TG(6:0_16:0_16:1),TG,(6:0_16:0_16:1),664.5642,34.2886,A,46.15,354000,493000,460000,607000,8490,8830,12100,5560,2581818.182,2581640,3469068.545,2581773.636
TG(6:0_16:0_16:1),TG,(6:0_16:0_16:1),664.5642,34.5598,A,7.69,732000,35400,18700,1750000,10600,5720,5560,12100,1301818.182,1301640,1631614,1301773.636
TG(6:0_16:0_18:0),TG,(6:0_16:0_18:0),694.6111,37.211,A,15.38,377000,392000,409000,476000,34400,38600,39200,58600,113272.7273,113094.5455,187432.1818,113228.1818
TG(6:0_16:0_18:1),TG,(6:0_16:0_18:1),692.5955,36.056,A,69.23,7920000,7790000,7510000,10300000,93100,53000,88200,68600,8763636.364,8763458.182,11309068.55,8763591.818
TG(6:0_16:0_18:2),TG,(6:0_16:0_18:2),690.5798,34.8332,A,61.54,24800000,23500000,22300000,27400000,122000,49000,461000,155000,17563636.36,17563458.18,23036341.27,17563591.82
TG(6:0_16:0_22:4),TG,(6:0_16:0_22:4),742.6111,35.4694,A,7.69,526000,798000,545000,424000,15700,17000,28100,16700,960000,959821.8182,1143614,959955.4545
TG(6:0_16:0_22:5),TG,(6:0_16:0_22:5),740.5955,34.1987,A,7.69,82100,80800,73700,68900,,,,,310909.0909,310730.9091,397614,310864.5455
TG(6:0_16:0_22:5),TG,(6:0_16:0_22:5),740.5955,34.288,A,7.69,120000,109000,105000,139000,,,,,310909.0909,310730.9091,420886.7273,310864.5455
TG(6:0_16:0_22:5),TG,(6:0_16:0_22:5),740.5955,35.0334,A,7.69,17000,25300,34900,10100,,,,,129272.7273,129094.5455,187250.3636,129228.1818
TG(6:0_16:0_22:6),TG,(6:0_16:0_22:6),738.5798,32.1367,A,7.69,178000,129000,237000,319000,,,,,1109090.909,1108912.727,1521614,1109046.364
TG(6:0_16:0_22:6),TG,(6:0_16:0_22:6),738.5798,32.2004,A,46.15,178000,129000,237000,319000,,,,,1109090.909,1108912.727,1521614,1109046.364
TG(6:0_16:0_22:6),TG,(6:0_16:0_22:6),738.5798,32.2716,A,46.15,244000,263000,250000,156000,,,,,323636.3636,323458.1818,451250.3636,323591.8182
TG(6:0_16:0_22:6),TG,(6:0_16:0_22:6),738.5798,32.3062,A,53.85,237000,129000,140000,319000,,,,,1109090.909,1108912.727,1454523.091,1109046.364
TG(6:0_16:0_22:6),TG,(6:0_16:0_22:6),738.5798,32.3982,A,23.08,58800,178000,140000,152000,,,,,1109090.909,1108912.727,1531068.545,1109046.364
TG(6:0_16:1_18:1),TG,(6:0_16:1_18:1),690.5798,34.181,A,15.38,920000,583000,1090000,1100000,8660,2990,9090,8970,1081818.182,1081640,1485432.182,1081773.636
TG(6:0_16:1_18:1),TG,(6:0_16:1_18:1),690.5798,34.3063,A,15.38,1020000,1230000,1090000,1230000,973,3350,493,1110,2200000,2199821.818,2741795.818,2199955.455
TG(6:0_16:1_18:1),TG,(6:0_16:1_18:1),690.5798,34.4137,A,15.38,1500000,578000,1220000,1230000,8220,3360,16500,6580,2200000,2199821.818,2076341.273,2199955.455
TG(6:0_16:1_18:1),TG,(6:0_16:1_18:1),690.5798,34.5139,A,23.08,1430000,1010000,1280000,5800000,10500,10200,23500,13100,2418181.818,2418003.636,3296341.273,2418137.273
TG(6:0_16:1_18:2),TG,(6:0_16:1_18:2),688.5642,30.1628,A,38.46,1070000,757000,826000,1010000,3400,701,2740,2190,3090909.091,3090730.909,4079977.636,3090864.545
TG(6:0_16:1_18:2),TG,(6:0_16:1_18:2),688.5642,30.2266,A,46.15,1070000,757000,826000,1010000,3400,701,2740,2190,3090909.091,3090730.909,4079977.636,3090864.545
TG(6:0_16:1_18:2),TG,(6:0_16:1_18:2),688.5642,30.7441,A,7.69,214000,154000,82200,240000,118000,94600,318000,103000,41272727.27,41272549.09,53331614,41272682.73
TG(6:0_16:2_18:2),TG,(6:0_16:2_18:2),686.5485,26.5812,A,7.69,27500000,29400,23000,64500,1.46,10,0.851,1.02,289090.9091,288912.7273,337668.5455,289046.3636
TG(6:0_16:2_18:2),TG,(6:0_16:2_18:2),686.5485,26.6417,A,7.69,10500,5480,267,23700,8.97,21.9,24.7,2.53,170727.2727,170549.0909,176759.4545,170682.7273
TG(6:0_17:1_18:2),TG,(6:0_17:1_18:2),702.5798,32.6698,A,7.69,26400,14100,10300,584000,2780,3680,7090,6.34,127454.5455,127276.3636,144386,127410
TG(6:0_18:0_18:1),TG,(6:0_18:0_18:1),720.6268,37.2873,A,30.77,1250000,1670000,1330000,1660000,20500,22600,52600,32900,836363.6364,836185.4545,1119977.636,836319.0909
TG(6:0_18:1_18:2),TG,(6:0_18:1_18:2),716.5955,30.9352,B,7.69,5350000,6210000,6170000,7190000,13100,11600,12600,14100,143090.9091,142912.7273,96931.45455,143046.3636
TG(6:0_18:1_18:2),TG,(6:0_18:1_18:2),716.5955,34.9135,A,76.92,11300000,8830000,8380000,13200000,104000,46300,119000,72400,17618181.82,17618003.64,22927250.36,17618137.27
TG(6:0_18:1_18:2),TG,(6:0_18:1_18:2),716.5955,35.0025,A,15.38,1200000,5530000,1810000,57000,30200,13800,38800,20500,102181.8182,102003.6364,232386,102137.2727
TG(6:0_18:1_18:3),TG,(6:0_18:1_18:3),714.5798,31.049,A,7.69,62800,784000,58900,168000,1310,765,4.96,2890,2000000,1999821.818,3024886.727,1999955.455
TG(6:0_18:2_18:2),TG,(6:0_18:2_18:2),714.5798,30.7904,A,53.85,3160000,3040000,563000,6580000,11500,8790,15400,5260,2963636.364,2963458.182,3194523.091,2963591.818
TG(6:0_18:2_18:2),TG,(6:0_18:2_18:2),714.5798,30.9238,A,23.08,4310000,4820000,3750000,6580000,20800,13900,23400,13300,9909090.909,9908912.727,14738159.45,9909046.364
TG(6:0_18:2_18:3),TG,(6:0_18:2_18:3),712.5642,27.3732,A,15.38,236000,25600,212000,406000,1230,,569,,576363.6364,576185.4545,754523.0909,576319.0909
TG(6:0_18:2_18:3),TG,(6:0_18:2_18:3),712.5642,27.4248,A,38.46,714000,905000,108000,1120000,365,,0,,614545.4545,614367.2727,1094523.091,614500.9091
TG(6:0_18:2_18:3),TG,(6:0_18:2_18:3),712.5642,27.5064,A,53.85,714000,752000,626000,991000,365,,0,,2636363.636,2636185.455,3383614,2636319.091
TG(6:0_18:2_18:3),TG,(6:0_18:2_18:3),712.5642,27.5758,A,38.46,714000,752000,517000,991000,365,,0,,2018181.818,2018003.636,2765432.182,2018137.273
TG(6:0_18:2_22:6),TG,(6:0_18:2_22:6),762.5798,28.3802,A,15.38,22600,10400,19.1,6020,,,,,104000,103821.8182,118886.7273,103955.4545
TG(6:0_20:1_18:2),TG,(6:0_20:1_18:2),744.6268,36.3146,A,38.46,3510000,5680000,3170000,4510000,49600,138000,134000,63600,4454545.455,4454367.273,6163614,4454500.909
TG(6:0_30:2_30:2),TG,(6:0_30:2_30:2),1050.9554,49.6553,A,23.08,379000,370000,712000,742000,7630,4310,26100,2470,1601818.182,1601640,1978159.455,1601773.636
TG(7:0_18:2_18:2),TG,(7:0_18:2_18:2),728.5955,33.436,A,7.69,59700,50000,35300,40000,,,,,229090.9091,228912.7273,333250.3636,229046.3636
TG(8:0_16:0_16:0),TG,(8:0_16:0_16:0),694.6111,36.9449,A,7.69,447000,396000,304000,430000,43000,65200,71800,19700,323636.3636,323458.1818,443795.8182,323591.8182
TG(8:0_16:0_18:1),TG,(8:0_16:0_18:1),720.6268,36.8821,A,30.77,1290000,981000,1570000,1440000,65900,64900,48900,49000,1605454.545,1605276.364,1396341.273,1605410
TG(8:0_16:0_18:1),TG,(8:0_16:0_18:1),720.6268,37.0377,A,46.15,2400000,1420000,1970000,1870000,63400,53200,94100,54200,1283636.364,1283458.182,2027250.364,1283591.818
TG(8:0_16:0_18:2),TG,(8:0_16:0_18:2),718.6111,36.3402,A,61.54,4520000,5880000,5450000,7030000,40300,23500,52000,5770,5836363.636,5836185.455,7509068.545,5836319.091
TG(8:0_16:0_22:6),TG,(8:0_16:0_22:6),766.6111,35.3348,A,38.46,171000,189000,178000,190000,0,,0,0,241818.1818,241640,173777.6364,241773.6364
TG(8:0_16:1_18:2),TG,(8:0_16:1_18:2),716.5955,34.3992,A,15.38,76900,6040,10300,197000,0.0582,2.78E-05,0.017,0.000337,8981.818182,8803.636364,23232.18182,8937.272727
